time,x,v,KE,PE
3.479e-07,0.0286117,1.18337e+06,3.98096,4.20834
3.48e-07,0.0287307,1.19017e+06,4.02689,4.16002
3.481e-07,0.0288504,1.19694e+06,4.07283,4.11142
3.482e-07,0.0289708,1.20368e+06,4.11877,4.06255
3.483e-07,0.0290918,1.21037e+06,4.1647,4.01341
3.484e-07,0.0292135,1.21702e+06,4.21061,3.964
3.485e-07,0.0293359,1.22364e+06,4.25652,3.91431
3.486e-07,0.0294589,1.23021e+06,4.30239,3.86436
3.487e-07,0.0295826,1.23675e+06,4.34824,3.81414
3.488e-07,0.0297069,1.24325e+06,4.39405,3.76365
3.489e-07,0.0298319,1.24971e+06,4.43982,3.7129
3.49e-07,0.0299575,1.25613e+06,4.48555,3.66189
3.491e-07,0.0300838,1.26251e+06,4.53122,3.61249
3.492e-07,0.0302107,1.26884e+06,4.57683,3.57241
3.493e-07,0.0303382,1.27514e+06,4.62238,3.53213
3.494e-07,0.0304663,1.2814e+06,4.66786,3.49165
3.495e-07,0.0305951,1.28762e+06,4.71326,3.45098
3.496e-07,0.0307244,1.29379e+06,4.75859,3.4101
3.497e-07,0.0308544,1.29993e+06,4.80382,3.36904
3.498e-07,0.030985,1.30602e+06,4.84896,3.32778
3.499e-07,0.0311163,1.31207e+06,4.894,3.28632
3.5e-07,0.0312481,1.31808e+06,4.93894,3.24468
3.501e-07,0.0313805,1.32405e+06,4.98376,3.20285
3.502e-07,0.0315135,1.32998e+06,5.02847,3.16082
3.503e-07,0.031647,1.33586e+06,5.07306,3.11861
3.504e-07,0.0317812,1.3417e+06,5.11752,3.07622
3.505e-07,0.031916,1.3475e+06,5.16185,3.03364
3.506e-07,0.0320513,1.35325e+06,5.20604,2.99088
3.507e-07,0.0321872,1.35897e+06,5.25008,2.94794
3.508e-07,0.0323237,1.36464e+06,5.29398,2.90481
3.509e-07,0.0324607,1.37026e+06,5.33772,2.86151
3.51e-07,0.0325983,1.37584e+06,5.38129,2.81803
3.511e-07,0.0327364,1.38138e+06,5.4247,2.77438
3.512e-07,0.0328751,1.38688e+06,5.46794,2.73054
3.513e-07,0.0330143,1.39233e+06,5.511,2.68654
3.514e-07,0.0331541,1.39773e+06,5.55388,2.64237
3.515e-07,0.0332944,1.40309e+06,5.59657,2.59802
3.516e-07,0.0334352,1.40841e+06,5.63906,2.5535
3.517e-07,0.0335766,1.41368e+06,5.68136,2.50882
3.518e-07,0.0337185,1.41891e+06,5.72345,2.46397
3.519e-07,0.0338609,1.42409e+06,5.76533,2.41896
3.52e-07,0.0340038,1.42923e+06,5.80699,2.37378
3.521e-07,0.0341473,1.43432e+06,5.84844,2.32844
3.522e-07,0.0342912,1.43936e+06,5.88965,2.28294
3.523e-07,0.0344356,1.44436e+06,5.93064,2.23728
3.524e-07,0.0345806,1.44932e+06,5.97139,2.19147
3.525e-07,0.034726,1.45422e+06,6.01189,2.14549
3.526e-07,0.0348719,1.45909e+06,6.05215,2.09937
3.527e-07,0.0350183,1.4639e+06,6.09216,2.05309
3.528e-07,0.0351652,1.46867e+06,6.13191,2.01495
3.529e-07,0.0353125,1.47339e+06,6.1714,1.98168
3.53e-07,0.0354603,1.47806e+06,6.21062,1.9483
3.531e-07,0.0356086,1.48269e+06,6.24957,1.91482
3.532e-07,0.0357573,1.48727e+06,6.28824,1.88123
3.533e-07,0.0359065,1.4918e+06,6.32663,1.84754
3.534e-07,0.0360561,1.49629e+06,6.36473,1.81374
3.535e-07,0.0362062,1.50073e+06,6.40254,1.77985
3.536e-07,0.0363567,1.50512e+06,6.44005,1.74585
3.537e-07,0.0365076,1.50946e+06,6.47726,1.71176
3.538e-07,0.036659,1.51375e+06,6.51417,1.67757
3.539e-07,0.0368108,1.518e+06,6.55076,1.64328
3.54e-07,0.036963,1.5222e+06,6.58704,1.6089
3.541e-07,0.0371157,1.52635e+06,6.623,1.57442
3.542e-07,0.0372687,1.53045e+06,6.65863,1.53985
3.543e-07,0.0374222,1.5345e+06,6.69394,1.50519
3.544e-07,0.037576,1.5385e+06,6.72891,1.47043
3.545e-07,0.0377303,1.54246e+06,6.76354,1.43559
3.546e-07,0.0378849,1.54636e+06,6.79783,1.40066
3.547e-07,0.0380399,1.55022e+06,6.83177,1.36564
3.548e-07,0.0381953,1.55402e+06,6.86536,1.33053
3.549e-07,0.0383511,1.55778e+06,6.8986,1.29534
3.55e-07,0.0385072,1.56149e+06,6.93147,1.26006
3.551e-07,0.0386638,1.56515e+06,6.96398,1.2247
3.552e-07,0.0388206,1.56875e+06,6.99613,1.18926
3.553e-07,0.0389779,1.57231e+06,7.0279,1.15373
3.554e-07,0.0391355,1.57582e+06,7.05929,1.11813
3.555e-07,0.0392934,1.57928e+06,7.09031,1.08245
3.556e-07,0.0394516,1.58268e+06,7.12094,1.04669
3.557e-07,0.0396103,1.58604e+06,7.15118,1.01085
3.558e-07,0.0397692,1.58935e+06,7.18103,0.974938
3.559e-07,0.0399284,1.5926e+06,7.21048,0.938952
3.56e-07,0.040088,1.59581e+06,7.23953,0.903638
3.561e-07,0.0402479,1.59896e+06,7.26818,0.88196
3.562e-07,0.0404081,1.60207e+06,7.29643,0.860239
3.563e-07,0.0405686,1.60512e+06,7.32426,0.838476
3.564e-07,0.0407295,1.60812e+06,7.35168,0.816672
3.565e-07,0.0408906,1.61107e+06,7.37868,0.794827
3.566e-07,0.041052,1.61397e+06,7.40526,0.772943
3.567e-07,0.0412136,1.61682e+06,7.43142,0.75102
3.568e-07,0.0413756,1.61962e+06,7.45714,0.729059
3.569e-07,0.0415378,1.62236e+06,7.48244,0.70706
3.57e-07,0.0417003,1.62505e+06,7.5073,0.685024
3.571e-07,0.0418631,1.6277e+06,7.53173,0.662952
3.572e-07,0.0420261,1.63028e+06,7.55572,0.640844
3.573e-07,0.0421894,1.63282e+06,7.57926,0.618702
3.574e-07,0.042353,1.63531e+06,7.60235,0.596525
3.575e-07,0.0425167,1.63774e+06,7.625,0.574315
3.576e-07,0.0426807,1.64012e+06,7.64719,0.552073
3.577e-07,0.042845,1.64245e+06,7.66893,0.529798
3.578e-07,0.0430095,1.64473e+06,7.69021,0.507493
3.579e-07,0.0431742,1.64696e+06,7.71103,0.485156
3.58e-07,0.0433391,1.64913e+06,7.73138,0.46279
3.581e-07,0.0435042,1.65125e+06,7.75127,0.440395
3.582e-07,0.0436695,1.65331e+06,7.77069,0.417971
3.583e-07,0.0438351,1.65533e+06,7.78964,0.39552
3.584e-07,0.0440008,1.65729e+06,7.80812,0.373041
3.585e-07,0.0441667,1.6592e+06,7.82612,0.350537
3.586e-07,0.0443328,1.66106e+06,7.84364,0.328007
3.587e-07,0.0444991,1.66286e+06,7.86069,0.305452
3.588e-07,0.0446656,1.66461e+06,7.87725,0.282873
3.589e-07,0.0448322,1.66631e+06,7.89333,0.26027
3.59e-07,0.044999,1.66795e+06,7.90891,0.237645
3.591e-07,0.0451659,1.66955e+06,7.92402,0.222459
3.592e-07,0.0453331,1.67108e+06,7.93863,0.214902
3.593e-07,0.0455003,1.67257e+06,7.95275,0.207339
3.594e-07,0.0456677,1.674e+06,7.96637,0.19977
3.595e-07,0.0458352,1.67538e+06,7.9795,0.192194
3.596e-07,0.0460029,1.67671e+06,7.99213,0.184612
3.597e-07,0.0461707,1.67798e+06,8.00426,0.177024
3.598e-07,0.0463386,1.6792e+06,8.01589,0.16943
3.599e-07,0.0465067,1.68036e+06,8.02702,0.161831
3.6e-07,0.0466748,1.68147e+06,8.03765,0.154227
3.601e-07,0.0468431,1.68253e+06,8.04777,0.146618
3.602e-07,0.0470114,1.68354e+06,8.05738,0.139005
3.603e-07,0.0471799,1.68449e+06,8.06649,0.131387
3.604e-07,0.0473484,1.68539e+06,8.07509,0.123764
3.605e-07,0.047517,1.68623e+06,8.08318,0.116138
3.606e-07,0.0476857,1.68702e+06,8.09075,0.108508
3.607e-07,0.0478545,1.68776e+06,8.09782,0.100875
3.608e-07,0.0480234,1.68844e+06,8.10437,0.0932381
3.609e-07,0.0481923,1.68907e+06,8.11041,0.0855986
3.61e-07,0.0483612,1.68964e+06,8.11594,0.0779563
3.611e-07,0.0485302,1.69017e+06,8.12095,0.0703115
3.612e-07,0.0486993,1.69063e+06,8.12545,0.0626645
3.613e-07,0.0488684,1.69105e+06,8.12943,0.0550155
3.614e-07,0.0490376,1.69141e+06,8.13289,0.0473648
3.615e-07,0.0492067,1.69171e+06,8.13583,0.0397126
3.616e-07,0.0493759,1.69197e+06,8.13826,0.032059
3.617e-07,0.0495451,1.69216e+06,8.14017,0.0244045
3.618e-07,0.0497144,1.69231e+06,8.14157,0.0167492
3.619e-07,0.0498836,1.6924e+06,8.14244,0.00909335
3.62e-07,0.0500529,1.69244e+06,8.1428,0.00143722
3.621e-07,0.0502221,1.69242e+06,8.14264,0.00621896
3.622e-07,0.0503913,1.69235e+06,8.14196,0.0138749
3.623e-07,0.0505606,1.69223e+06,8.14076,0.0215305
3.624e-07,0.0507298,1.69205e+06,8.13904,0.0291853
3.625e-07,0.0508989,1.69181e+06,8.13681,0.0368393
3.626e-07,0.0510681,1.69153e+06,8.13406,0.044492
3.627e-07,0.0512372,1.69119e+06,8.13079,0.0521433
3.628e-07,0.0514063,1.69079e+06,8.127,0.059793
3.629e-07,0.0515753,1.69035e+06,8.1227,0.0674408
3.63e-07,0.0517443,1.68985e+06,8.11788,0.0750864
3.631e-07,0.0519132,1.68929e+06,8.11255,0.0827297
3.632e-07,0.0520821,1.68868e+06,8.1067,0.0903703
3.633e-07,0.0522509,1.68802e+06,8.10034,0.098008
3.634e-07,0.0524196,1.6873e+06,8.09347,0.105643
3.635e-07,0.0525883,1.68653e+06,8.08608,0.113274
3.636e-07,0.0527569,1.68571e+06,8.07818,0.120901
3.637e-07,0.0529253,1.68483e+06,8.06978,0.128525
3.638e-07,0.0530937,1.6839e+06,8.06086,0.136145
3.639e-07,0.053262,1.68292e+06,8.05144,0.14376
3.64e-07,0.0534302,1.68188e+06,8.04151,0.151371
3.641e-07,0.0535983,1.68079e+06,8.03107,0.158977
3.642e-07,0.0537663,1.67964e+06,8.02013,0.166578
3.643e-07,0.0539341,1.67844e+06,8.00869,0.174174
3.644e-07,0.0541018,1.67719e+06,7.99674,0.181764
3.645e-07,0.0542694,1.67588e+06,7.9843,0.189348
3.646e-07,0.0544369,1.67453e+06,7.97136,0.196926
3.647e-07,0.0546042,1.67311e+06,7.95792,0.204498
3.648e-07,0.0547713,1.67165e+06,7.94399,0.212064
3.649e-07,0.0549383,1.67013e+06,7.92956,0.219623
3.65e-07,0.0551052,1.66856e+06,7.91464,0.229145
3.651e-07,0.0552719,1.66693e+06,7.89924,0.251778
3.652e-07,0.0554384,1.66526e+06,7.88334,0.274389
3.653e-07,0.0556048,1.66352e+06,7.86696,0.296977
3.654e-07,0.055771,1.66174e+06,7.8501,0.319542
3.655e-07,0.0559369,1.6599e+06,7.83276,0.342081
3.656e-07,0.0561027,1.65801e+06,7.81493,0.364595
3.657e-07,0.0562684,1.65607e+06,7.79664,0.387084
3.658e-07,0.0564338,1.65408e+06,7.77786,0.409545
3.659e-07,0.056599,1.65203e+06,7.75862,0.431979
3.66e-07,0.056764,1.64993e+06,7.7389,0.454386
3.661e-07,0.0569287,1.64778e+06,7.71872,0.476763
3.662e-07,0.0570933,1.64557e+06,7.69808,0.49911
3.663e-07,0.0572576,1.64331e+06,7.67697,0.521428
3.664e-07,0.0574217,1.641e+06,7.6554,0.543714
3.665e-07,0.0575856,1.63864e+06,7.63338,0.565968
3.666e-07,0.0577492,1.63623e+06,7.61091,0.588191
3.667e-07,0.0579126,1.63376e+06,7.58798,0.61038
3.668e-07,0.0580757,1.63124e+06,7.56461,0.632535
3.669e-07,0.0582386,1.62867e+06,7.54079,0.654656
3.67e-07,0.0584012,1.62605e+06,7.51653,0.676741
3.671e-07,0.0585635,1.62338e+06,7.49183,0.698791
3.672e-07,0.0587256,1.62065e+06,7.46669,0.720804
3.673e-07,0.0588874,1.61788e+06,7.44113,0.742779
3.674e-07,0.0590489,1.61505e+06,7.41513,0.764717
3.675e-07,0.0592101,1.61217e+06,7.38871,0.786616
3.676e-07,0.059371,1.60924e+06,7.36187,0.808475
3.677e-07,0.0595316,1.60625e+06,7.3346,0.830294
3.678e-07,0.059692,1.60322e+06,7.30693,0.852073
3.679e-07,0.059852,1.60014e+06,7.27884,0.87381
3.68e-07,0.0600117,1.597e+06,7.25034,0.895504
3.681e-07,0.0601711,1.59381e+06,7.22143,0.925423
3.682e-07,0.0603301,1.59058e+06,7.19213,0.961437
3.683e-07,0.0604888,1.58729e+06,7.16243,0.997376
3.684e-07,0.0606472,1.58395e+06,7.13234,1.03324
3.685e-07,0.0608053,1.58056e+06,7.10185,1.06903
3.686e-07,0.060963,1.57712e+06,7.07098,1.10474
3.687e-07,0.0611204,1.57363e+06,7.03973,1.14038
3.688e-07,0.0612774,1.57009e+06,7.0081,1.17593
3.689e-07,0.061434,1.56651e+06,6.9761,1.2114
3.69e-07,0.0615903,1.56287e+06,6.94372,1.24679
3.691e-07,0.0617462,1.55918e+06,6.91098,1.2821
3.692e-07,0.0619018,1.55544e+06,6.87788,1.31733
3.693e-07,0.0620569,1.55165e+06,6.84443,1.35247
3.694e-07,0.0622117,1.54781e+06,6.81061,1.38752
3.695e-07,0.0623661,1.54393e+06,6.77645,1.42249
3.696e-07,0.0625201,1.53999e+06,6.74195,1.45736
3.697e-07,0.0626737,1.53601e+06,6.70711,1.49215
3.698e-07,0.0628269,1.53197e+06,6.67193,1.52685
3.699e-07,0.0629797,1.52789e+06,6.63642,1.56145
3.7e-07,0.0631321,1.52376e+06,6.60058,1.59597
3.701e-07,0.063284,1.51958e+06,6.56442,1.63038
3.702e-07,0.0634356,1.51535e+06,6.52794,1.66471
3.703e-07,0.0635867,1.51108e+06,6.49116,1.69894
3.704e-07,0.0637374,1.50675e+06,6.45406,1.73307
3.705e-07,0.0638876,1.50238e+06,6.41666,1.7671
3.706e-07,0.0640374,1.49796e+06,6.37896,1.80103
3.707e-07,0.0641867,1.49349e+06,6.34097,1.83486
3.708e-07,0.0643356,1.48898e+06,6.30268,1.86859
3.709e-07,0.0644841,1.48442e+06,6.26412,1.90222
3.71e-07,0.0646321,1.47981e+06,6.22527,1.93574
3.711e-07,0.0647796,1.47515e+06,6.18616,1.96916
3.712e-07,0.0649266,1.47045e+06,6.14677,2.00247
3.713e-07,0.0650732,1.4657e+06,6.10711,2.03568
3.714e-07,0.0652193,1.4609e+06,6.0672,2.08201
3.715e-07,0.0653649,1.45605e+06,6.02704,2.12819
3.716e-07,0.06551,1.45116e+06,5.98662,2.17423
3.717e-07,0.0656546,1.44623e+06,5.94596,2.2201
3.718e-07,0.0657988,1.44125e+06,5.90507,2.26582
3.719e-07,0.0659424,1.43622e+06,5.86394,2.31138
3.72e-07,0.0660855,1.43114e+06,5.82258,2.35678
3.721e-07,0.0662281,1.42602e+06,5.781,2.40202
3.722e-07,0.0663702,1.42086e+06,5.7392,2.44709
3.723e-07,0.0665117,1.41565e+06,5.69719,2.492
3.724e-07,0.0666528,1.41039e+06,5.65497,2.53675
3.725e-07,0.0667933,1.4051e+06,5.61255,2.58133
3.726e-07,0.0669333,1.39975e+06,5.56993,2.62574
3.727e-07,0.0670727,1.39436e+06,5.52712,2.66998
3.728e-07,0.0672116,1.38893e+06,5.48413,2.71404
3.729e-07,0.0673499,1.38345e+06,5.44096,2.75794
3.73e-07,0.0674877,1.37793e+06,5.39761,2.80166
3.731e-07,0.067625,1.37236e+06,5.3541,2.84521
3.732e-07,0.0677616,1.36675e+06,5.31042,2.88858
3.733e-07,0.0678978,1.3611e+06,5.26658,2.93177
3.734e-07,0.0680333,1.3554e+06,5.22259,2.97478
3.735e-07,0.0681683,1.34966e+06,5.17846,3.01761
3.736e-07,0.0683026,1.34388e+06,5.13418,3.06026
3.737e-07,0.0684365,1.33806e+06,5.08977,3.10272
3.738e-07,0.0685697,1.33219e+06,5.04523,3.145
3.739e-07,0.0687023,1.32628e+06,5.00056,3.18709
3.74e-07,0.0688343,1.32033e+06,4.95578,3.229
3.741e-07,0.0689658,1.31433e+06,4.91088,3.27071
3.742e-07,0.0690966,1.3083e+06,4.86588,3.31224
3.743e-07,0.0692268,1.30222e+06,4.82078,3.35357
3.744e-07,0.0693564,1.2961e+06,4.77558,3.39471
3.745e-07,0.0694854,1.28994e+06,4.73029,3.43565
3.746e-07,0.0696138,1.28374e+06,4.68492,3.4764
3.747e-07,0.0697415,1.2775e+06,4.63947,3.51696
3.748e-07,0.0698687,1.27121e+06,4.59394,3.55731
3.749e-07,0.0699952,1.26489e+06,4.54835,3.59746
3.75e-07,0.070121,1.25853e+06,4.5027,3.64267
3.751e-07,0.0702462,1.25212e+06,4.457,3.69378
3.752e-07,0.0703708,1.24568e+06,4.41124,3.74463
3.753e-07,0.0704947,1.2392e+06,4.36544,3.79522
3.754e-07,0.070618,1.23267e+06,4.31961,3.84554
3.755e-07,0.0707406,1.22611e+06,4.27374,3.89559
3.756e-07,0.0708625,1.21951e+06,4.22785,3.94537
3.757e-07,0.0709838,1.21287e+06,4.18194,3.99489
3.758e-07,0.0711044,1.20619e+06,4.13601,4.04414
3.759e-07,0.0712244,1.19948e+06,4.09008,4.09311
3.76e-07,0.0713437,1.19272e+06,4.04414,4.14181
3.761e-07,0.0714623,1.18593e+06,3.99821,4.19023
3.762e-07,0.0715802,1.1791e+06,3.95228,4.23837
3.763e-07,0.0716974,1.17223e+06,3.90637,4.28624
3.764e-07,0.0718139,1.16532e+06,3.86048,4.33382
3.765e-07,0.0719298,1.15838e+06,3.81462,4.38113
3.766e-07,0.0720449,1.1514e+06,3.76879,4.42815
3.767e-07,0.0721593,1.14439e+06,3.723,4.47488
3.768e-07,0.0722731,1.13733e+06,3.67726,4.52133
3.769e-07,0.0723861,1.13024e+06,3.63156,4.56749
3.77e-07,0.0724984,1.12312e+06,3.58592,4.61337
3.771e-07,0.07261,1.11596e+06,3.54035,4.65895
3.772e-07,0.0727209,1.10876e+06,3.49483,4.70424
3.773e-07,0.072831,1.10153e+06,3.4494,4.74923
3.774e-07,0.0729405,1.09427e+06,3.40404,4.79393
3.775e-07,0.0730492,1.08697e+06,3.35877,4.83833
3.776e-07,0.0731571,1.07963e+06,3.31359,4.88244
3.777e-07,0.0732643,1.07226e+06,3.2685,4.92624
3.778e-07,0.0733708,1.06486e+06,3.22352,4.96975
3.779e-07,0.0734766,1.05742e+06,3.17864,5.01295
3.78e-07,0.0735816,1.04995e+06,3.13388,5.05585
3.781e-07,0.0736858,1.04244e+06,3.08924,5.09845
3.782e-07,0.0737893,1.0349e+06,3.04472,5.14074
3.783e-07,0.073892,1.02733e+06,3.00033,5.18272
3.784e-07,0.073994,1.01973e+06,2.95608,5.22439
3.785e-07,0.0740952,1.01209e+06,2.91198,5.26575
3.786e-07,0.0741957,1.00442e+06,2.86802,5.3068
3.787e-07,0.0742953,996722,2.82421,5.34754
3.788e-07,0.0743942,988990,2.78056,5.38796
3.789e-07,0.0744924,981226,2.73708,5.42807
3.79e-07,0.0745897,973431,2.69376,5.46786
3.791e-07,0.0746863,965605,2.65062,5.50733
3.792e-07,0.074782,957749,2.60766,5.54649
3.793e-07,0.074877,949861,2.56489,5.58532
3.794e-07,0.0749712,941944,2.52231,5.62383
3.795e-07,0.0750646,933997,2.47993,5.66364
3.796e-07,0.0751572,926020,2.43775,5.70992
3.797e-07,0.075249,918013,2.39578,5.7558
3.798e-07,0.07534,909977,2.35402,5.80128
3.799e-07,0.0754302,901912,2.31248,5.84636
3.8e-07,0.0755196,893819,2.27116,5.89104
3.801e-07,0.0756082,885697,2.23007,5.93532
3.802e-07,0.0756959,877547,2.18922,5.97919
3.803e-07,0.0757828,869369,2.14861,6.02265
3.804e-07,0.075869,861163,2.10824,6.06571
3.805e-07,0.0759543,852930,2.06812,6.10836
3.806e-07,0.0760387,844670,2.02826,6.1506
3.807e-07,0.0761224,836383,1.98865,6.19242
3.808e-07,0.0762052,828069,1.94931,6.23384
3.809e-07,0.0762871,819729,1.91025,6.27483
3.81e-07,0.0763683,811363,1.87145,6.31542
3.811e-07,0.0764486,802971,1.83294,6.35558
3.812e-07,0.076528,794554,1.79471,6.39533
3.813e-07,0.0766066,786111,1.75677,6.43466
3.814e-07,0.0766844,777643,1.71913,6.47357
3.815e-07,0.0767613,769150,1.68179,6.51205
3.816e-07,0.0768374,760633,1.64475,6.55011
3.817e-07,0.0769126,752092,1.60802,6.58775
3.818e-07,0.0769869,743527,1.5716,6.62496
3.819e-07,0.0770604,734938,1.5355,6.66175
3.82e-07,0.0771331,726325,1.49972,6.69811
3.821e-07,0.0772048,717690,1.46427,6.73404
3.822e-07,0.0772757,709032,1.42916,6.76953
3.823e-07,0.0773458,700351,1.39438,6.8046
3.824e-07,0.0774149,691648,1.35994,6.83923
3.825e-07,0.0774832,682923,1.32584,6.87343
3.826e-07,0.0775507,674176,1.2921,6.9072
3.827e-07,0.0776172,665408,1.25871,6.94053
3.828e-07,0.0776829,656618,1.22567,6.97342
3.829e-07,0.0777476,647808,1.193,7.00588
3.83e-07,0.0778115,638977,1.1607,7.03789
3.831e-07,0.0778745,630126,1.12876,7.06947
3.832e-07,0.0779367,621254,1.0972,7.10061
3.833e-07,0.0779979,612363,1.06602,7.1313
3.834e-07,0.0780583,603452,1.03522,7.16155
3.835e-07,0.0781177,594523,1.00481,7.19136
3.836e-07,0.0781763,585574,0.974792,7.22072
3.837e-07,0.0782339,576606,0.945165,7.24963
3.838e-07,0.0782907,567621,0.915936,7.2781
3.839e-07,0.0783466,558617,0.887108,7.30613
3.84e-07,0.0784015,549595,0.858686,7.3337
3.841e-07,0.0784556,540556,0.830673,7.36082
3.842e-07,0.0785087,531500,0.803073,7.3875
3.843e-07,0.078561,522427,0.775888,7.41372
3.844e-07,0.0786123,513337,0.749124,7.43949
3.845e-07,0.0786627,504231,0.722782,7.46481
3.846e-07,0.0787122,495108,0.696866,7.48967
3.847e-07,0.0787608,485971,0.67138,7.51408
3.848e-07,0.0788085,476817,0.646327,7.53804
3.849e-07,0.0788553,467648,0.62171,7.56154
3.85e-07,0.0789011,458465,0.597532,7.58458
3.851e-07,0.078946,449267,0.573796,7.60716
3.852e-07,0.07899,440054,0.550505,7.62929
3.853e-07,0.0790331,430828,0.527663,7.65096
3.854e-07,0.0790753,421588,0.505272,7.67217
3.855e-07,0.0791165,412334,0.483334,7.69292
3.856e-07,0.0791568,403068,0.461854,7.7132
3.857e-07,0.0791962,393788,0.440833,7.73303
3.858e-07,0.0792347,384496,0.420274,7.75239
3.859e-07,0.0792722,375192,0.40018,7.7713
3.86e-07,0.0793088,365876,0.380554,7.78973
3.861e-07,0.0793444,356548,0.361397,7.80771
3.862e-07,0.0793791,347209,0.342713,7.82522
3.863e-07,0.0794129,337859,0.324503,7.84226
3.864e-07,0.0794458,328498,0.30677,7.85884
3.865e-07,0.0794777,319126,0.289517,7.87496
3.866e-07,0.0795087,309745,0.272745,7.8906
3.867e-07,0.0795387,300353,0.256456,7.90578
3.868e-07,0.0795678,290952,0.240653,7.9205
3.869e-07,0.0795959,281542,0.225338,7.93474
3.87e-07,0.0796232,272123,0.210513,7.94852
3.871e-07,0.0796494,262695,0.196179,7.96182
3.872e-07,0.0796748,253259,0.182338,7.97466
3.873e-07,0.0796991,243814,0.168992,7.98703
3.874e-07,0.0797226,234362,0.156143,7.99892
3.875e-07,0.0797451,224903,0.143793,8.01035
3.876e-07,0.0797666,215436,0.131943,8.02131
3.877e-07,0.0797872,205962,0.120594,8.03179
3.878e-07,0.0798069,196482,0.109748,8.0418
3.879e-07,0.0798256,186996,0.0994061,8.05135
3.88e-07,0.0798433,177504,0.0895701,8.06042
3.881e-07,0.0798601,168006,0.080241,8.06901
3.882e-07,0.079876,158502,0.0714201,8.07714
3.883e-07,0.0798909,148994,0.0631083,8.08479
3.884e-07,0.0799048,139481,0.0553068,8.09196
3.885e-07,0.0799178,129963,0.0480166,8.09867
3.886e-07,0.0799298,120442,0.0412385,8.1049
3.887e-07,0.0799409,110916,0.0349735,8.11065
3.888e-07,0.0799511,101387,0.0292224,8.11594
3.889e-07,0.0799603,91855,0.0239858,8.12074
3.89e-07,0.0799685,82319.8,0.0192645,8.12508
3.891e-07,0.0799758,72782,0.015059,8.12894
3.892e-07,0.0799821,63241.9,0.01137,8.13232
3.893e-07,0.0799875,53699.8,0.00819774,8.13523
3.894e-07,0.0799919,44156,0.00554278,8.13767
3.895e-07,0.0799953,34610.7,0.00340542,8.13963
3.896e-07,0.0799978,25064.4,0.00178593,8.14111
3.897e-07,0.0799994,15517.3,0.000684509,8.14212
3.898e-07,0.08,5969.64,0.000101308,8.14266
3.899e-07,0.0799996,-3578.18,3.63976e-05,8.14271
3.9e-07,0.0799983,-13125.9,0.000489785,8.1423
3.901e-07,0.0799961,-22673.2,0.00146141,8.14141
3.902e-07,0.0799928,-32219.7,0.00295116,8.14004
3.903e-07,0.0799887,-41765.3,0.00495883,8.1382
3.904e-07,0.0799835,-51309.5,0.00748418,8.13589
3.905e-07,0.0799774,-60852.1,0.0105269,8.1331
3.906e-07,0.0799704,-70392.7,0.0140865,8.12983
3.907e-07,0.0799624,-79931.1,0.0181627,8.12609
3.908e-07,0.0799535,-89467,0.0227549,8.12187
3.909e-07,0.0799436,-99000,0.0278624,8.11719
3.91e-07,0.0799327,-108530,0.0334847,8.11202
3.911e-07,0.0799209,-118056,0.0396211,8.10638
3.912e-07,0.0799081,-127579,0.0462707,8.10027
3.913e-07,0.0798944,-137097,0.0534328,8.09369
3.914e-07,0.0798798,-146612,0.0611063,8.08663
3.915e-07,0.0798642,-156121,0.0692904,8.0791
3.916e-07,0.0798476,-165626,0.0779839,8.07109
3.917e-07,0.0798301,-175125,0.0871858,8.06261
3.918e-07,0.0798116,-184619,0.0968949,8.05366
3.919e-07,0.0797922,-194107,0.10711,8.04424
3.92e-07,0.0797719,-203589,0.11783,8.03434
3.921e-07,0.0797505,-213064,0.129053,8.02398
3.922e-07,0.0797283,-222532,0.140778,8.01314
3.923e-07,0.0797051,-231993,0.153003,8.00183
3.924e-07,0.079681,-241447,0.165727,7.99005
3.925e-07,0.0796559,-250894,0.178949,7.9778
3.926e-07,0.0796298,-260332,0.192665,7.96508
3.927e-07,0.0796029,-269762,0.206876,7.95189
3.928e-07,0.0795749,-279183,0.221579,7.93823
3.929e-07,0.0795461,-288596,0.236771,7.92411
3.93e-07,0.0795163,-297999,0.252452,7.90951
3.931e-07,0.0794855,-307393,0.268619,7.89445
3.932e-07,0.0794539,-316777,0.28527,7.87892
3.933e-07,0.0794212,-326151,0.302404,7.86292
3.934e-07,0.0793877,-335515,0.320016,7.84646
3.935e-07,0.0793532,-344868,0.338107,7.82953
3.936e-07,0.0793178,-354210,0.356673,7.81214
3.937e-07,0.0792814,-363541,0.375711,7.79428
3.938e-07,0.0792441,-372860,0.395221,7.77596
3.939e-07,0.0792059,-382167,0.415198,7.75717
3.94e-07,0.0791668,-391462,0.43564,7.73792
3.941e-07,0.0791267,-400745,0.456546,7.71821
3.942e-07,0.0790857,-410015,0.477911,7.69804
3.943e-07,0.0790438,-419271,0.499734,7.67741
3.944e-07,0.0790009,-428515,0.522012,7.65631
3.945e-07,0.0789572,-437745,0.544742,7.63476
3.946e-07,0.0789125,-446961,0.56792,7.61275
3.947e-07,0.0788668,-456162,0.591545,7.59028
3.948e-07,0.0788203,-465350,0.615612,7.56735
3.949e-07,0.0787729,-474522,0.64012,7.54397
3.95e-07,0.0787245,-483679,0.665064,7.52012
3.951e-07,0.0786752,-492821,0.690442,7.49583
3.952e-07,0.078625,-501947,0.71625,7.47108
3.953e-07,0.0785739,-511058,0.742486,7.44587
