ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,E_total
4572,9.146e-07,108.217,68921,8e+08,-1.29321e-18,-1.29321e-18,-1.29429e-18,4.81921e-13,9261,1e+08,2.13733e-17,2.13733e-17,2.13733e-17,1.41689e-11,6.23717e-11,7.70225e-11
4573,9.148e-07,108.244,68921,8e+08,-1.28382e-18,-1.28382e-18,-1.28523e-18,4.82131e-13,9261,1e+08,2.14001e-17,2.14001e-17,2.14001e-17,1.41843e-11,6.23561e-11,7.70225e-11
4574,9.15e-07,108.27,68921,8e+08,-1.27575e-18,-1.27575e-18,-1.27663e-18,4.8234e-13,9261,1e+08,2.14268e-17,2.14268e-17,2.14268e-17,1.41996e-11,6.23405e-11,7.70224e-11
4575,9.152e-07,108.296,68921,8e+08,-1.25698e-18,-1.25698e-18,-1.25735e-18,4.8255e-13,9261,1e+08,2.14535e-17,2.14535e-17,2.14535e-17,1.42149e-11,6.23248e-11,7.70223e-11
4576,9.154e-07,108.322,68921,8e+08,-1.25577e-18,-1.25577e-18,-1.25597e-18,4.8276e-13,9261,1e+08,2.14801e-17,2.14801e-17,2.14801e-17,1.42302e-11,6.23092e-11,7.70222e-11
4577,9.156e-07,108.348,68921,8e+08,-1.26729e-18,-1.26729e-18,-1.26673e-18,4.8297e-13,9261,1e+08,2.15067e-17,2.15067e-17,2.15067e-17,1.42455e-11,6.22936e-11,7.7022e-11
4578,9.158e-07,108.374,68921,8e+08,-1.27117e-18,-1.27117e-18,-1.27097e-18,4.83179e-13,9261,1e+08,2.15332e-17,2.15332e-17,2.15332e-17,1.42608e-11,6.22779e-11,7.70219e-11
4579,9.16e-07,108.4,68921,8e+08,-1.28559e-18,-1.28559e-18,-1.28536e-18,4.83389e-13,9261,1e+08,2.15596e-17,2.15596e-17,2.15596e-17,1.42761e-11,6.22622e-11,7.70217e-11
4580,9.162e-07,108.426,68921,8e+08,-1.26333e-18,-1.26333e-18,-1.26279e-18,4.83599e-13,9261,1e+08,2.1586e-17,2.1586e-17,2.1586e-17,1.42914e-11,6.22466e-11,7.70216e-11
4581,9.164e-07,108.451,68921,8e+08,-1.26053e-18,-1.26053e-18,-1.25907e-18,4.83809e-13,9261,1e+08,2.16123e-17,2.16123e-17,2.16123e-17,1.43067e-11,6.22309e-11,7.70214e-11
4582,9.166e-07,108.477,68921,8e+08,-1.24933e-18,-1.24933e-18,-1.24852e-18,4.84019e-13,9261,1e+08,2.16386e-17,2.16386e-17,2.16386e-17,1.4322e-11,6.22153e-11,7.70213e-11
4583,9.168e-07,108.503,68921,8e+08,-1.23665e-18,-1.23665e-18,-1.23617e-18,4.84228e-13,9261,1e+08,2.16648e-17,2.16648e-17,2.16648e-17,1.43372e-11,6.21996e-11,7.70211e-11
4584,9.17e-07,108.528,68921,8e+08,-1.20478e-18,-1.20478e-18,-1.20573e-18,4.84438e-13,9261,1e+08,2.1691e-17,2.1691e-17,2.1691e-17,1.43525e-11,6.2184e-11,7.70209e-11
4585,9.172e-07,108.554,68921,8e+08,-1.22306e-18,-1.22306e-18,-1.22393e-18,4.84648e-13,9261,1e+08,2.17171e-17,2.17171e-17,2.17171e-17,1.43678e-11,6.21683e-11,7.70207e-11
4586,9.174e-07,108.579,68921,8e+08,-1.22744e-18,-1.22744e-18,-1.22793e-18,4.84858e-13,9261,1e+08,2.17431e-17,2.17431e-17,2.17431e-17,1.4383e-11,6.21526e-11,7.70205e-11
4587,9.176e-07,108.605,68921,8e+08,-1.25457e-18,-1.25457e-18,-1.25485e-18,4.85068e-13,9261,1e+08,2.17691e-17,2.17691e-17,2.17691e-17,1.43983e-11,6.2137e-11,7.70203e-11
4588,9.178e-07,108.631,68921,8e+08,-1.25318e-18,-1.25318e-18,-1.25471e-18,4.85278e-13,9261,1e+08,2.1795e-17,2.1795e-17,2.1795e-17,1.44135e-11,6.21213e-11,7.70201e-11
4589,9.18e-07,108.658,68921,8e+08,-1.25011e-18,-1.25011e-18,-1.25122e-18,4.85488e-13,9261,1e+08,2.18208e-17,2.18208e-17,2.18208e-17,1.44287e-11,6.21056e-11,7.70199e-11
4590,9.182e-07,108.684,68921,8e+08,-1.24439e-18,-1.24439e-18,-1.24535e-18,4.85698e-13,9261,1e+08,2.18546e-17,2.18546e-17,2.18546e-17,1.4444e-11,6.209e-11,7.70196e-11
4591,9.184e-07,108.714,68921,8e+08,-1.24734e-18,-1.24734e-18,-1.24696e-18,4.85908e-13,9261,1e+08,2.18803e-17,2.18803e-17,2.18803e-17,1.44592e-11,6.20743e-11,7.70194e-11
4592,9.186e-07,108.739,68921,8e+08,-1.23432e-18,-1.23432e-18,-1.23431e-18,4.86118e-13,9261,1e+08,2.1906e-17,2.1906e-17,2.1906e-17,1.44744e-11,6.20587e-11,7.70192e-11
4593,9.188e-07,108.765,68921,8e+08,-1.22997e-18,-1.22997e-18,-1.22864e-18,4.86328e-13,9261,1e+08,2.19316e-17,2.19316e-17,2.19316e-17,1.44896e-11,6.20431e-11,7.7019e-11
4594,9.19e-07,108.791,68921,8e+08,-1.23693e-18,-1.23693e-18,-1.23556e-18,4.86538e-13,9261,1e+08,2.19572e-17,2.19572e-17,2.19572e-17,1.45048e-11,6.20275e-11,7.70188e-11
4595,9.192e-07,108.817,68921,8e+08,-1.25519e-18,-1.25519e-18,-1.25407e-18,4.86749e-13,9261,1e+08,2.19827e-17,2.19827e-17,2.19827e-17,1.452e-11,6.20119e-11,7.70187e-11
4596,9.194e-07,108.843,68921,8e+08,-1.27992e-18,-1.27992e-18,-1.27902e-18,4.86959e-13,9261,1e+08,2.20081e-17,2.20081e-17,2.20081e-17,1.45352e-11,6.19964e-11,7.70186e-11
4597,9.196e-07,108.869,68921,8e+08,-1.2678e-18,-1.2678e-18,-1.26716e-18,4.87169e-13,9261,1e+08,2.20335e-17,2.20335e-17,2.20335e-17,1.45504e-11,6.19809e-11,7.70184e-11
4598,9.198e-07,108.894,68921,8e+08,-1.28347e-18,-1.28347e-18,-1.28299e-18,4.87379e-13,9261,1e+08,2.20588e-17,2.20588e-17,2.20588e-17,1.45655e-11,6.19654e-11,7.70183e-11
4599,9.2e-07,108.921,68921,8e+08,-1.24086e-18,-1.24086e-18,-1.23945e-18,4.87589e-13,9261,1e+08,2.2084e-17,2.2084e-17,2.2084e-17,1.45807e-11,6.195e-11,7.70183e-11
4600,9.202e-07,108.946,68921,8e+08,-1.23078e-18,-1.23078e-18,-1.22965e-18,4.878e-13,9261,1e+08,2.21092e-17,2.21092e-17,2.21092e-17,1.45959e-11,6.19346e-11,7.70182e-11
4601,9.204e-07,109.042,68921,8e+08,-1.22094e-18,-1.22094e-18,-1.21976e-18,4.8801e-13,9261,1e+08,2.21344e-17,2.21344e-17,2.21344e-17,1.4611e-11,6.19192e-11,7.70182e-11
4602,9.206e-07,109.069,68921,8e+08,-1.20754e-18,-1.20754e-18,-1.20821e-18,4.8822e-13,9261,1e+08,2.21594e-17,2.21594e-17,2.21594e-17,1.46261e-11,6.19038e-11,7.70181e-11
4603,9.208e-07,109.096,68921,8e+08,-1.19671e-18,-1.19671e-18,-1.19713e-18,4.8843e-13,9261,1e+08,2.21889e-17,2.21889e-17,2.21889e-17,1.46413e-11,6.18885e-11,7.70182e-11
4604,9.21e-07,109.122,68921,8e+08,-1.20608e-18,-1.20608e-18,-1.20685e-18,4.88641e-13,9261,1e+08,2.22138e-17,2.22138e-17,2.22138e-17,1.46564e-11,6.18732e-11,7.70182e-11
4605,9.212e-07,109.148,68921,8e+08,-1.17991e-18,-1.17991e-18,-1.17913e-18,4.88851e-13,9261,1e+08,2.22387e-17,2.22387e-17,2.22387e-17,1.46715e-11,6.1858e-11,7.70184e-11
4606,9.214e-07,109.174,68921,8e+08,-1.18527e-18,-1.18527e-18,-1.18294e-18,4.89061e-13,9261,1e+08,2.22635e-17,2.22635e-17,2.22635e-17,1.46866e-11,6.18428e-11,7.70185e-11
4607,9.216e-07,109.2,68921,8e+08,-1.17716e-18,-1.17716e-18,-1.17455e-18,4.89272e-13,9261,1e+08,2.22896e-17,2.22896e-17,2.22896e-17,1.47017e-11,6.18276e-11,7.70185e-11
4608,9.218e-07,109.227,68921,8e+08,-1.17779e-18,-1.17779e-18,-1.17545e-18,4.89482e-13,9261,1e+08,2.23143e-17,2.23143e-17,2.23143e-17,1.47167e-11,6.18124e-11,7.70186e-11
4609,9.22e-07,109.254,68921,8e+08,-1.17011e-18,-1.17011e-18,-1.16903e-18,4.89693e-13,9261,1e+08,2.23389e-17,2.23389e-17,2.23389e-17,1.47318e-11,6.17972e-11,7.70186e-11
4610,9.222e-07,109.28,68921,8e+08,-1.16189e-18,-1.16189e-18,-1.16143e-18,4.89903e-13,9261,1e+08,2.23635e-17,2.23635e-17,2.23635e-17,1.47469e-11,6.17819e-11,7.70187e-11
4611,9.224e-07,109.307,68921,8e+08,-1.15098e-18,-1.15098e-18,-1.15015e-18,4.90114e-13,9261,1e+08,2.2388e-17,2.2388e-17,2.2388e-17,1.47619e-11,6.17666e-11,7.70187e-11
4612,9.226e-07,109.334,68921,8e+08,-1.14694e-18,-1.14694e-18,-1.14699e-18,4.90324e-13,9261,1e+08,2.24125e-17,2.24125e-17,2.24125e-17,1.47769e-11,6.17514e-11,7.70187e-11
4613,9.228e-07,109.36,68921,8e+08,-1.14254e-18,-1.14254e-18,-1.14253e-18,4.90535e-13,9261,1e+08,2.2443e-17,2.2443e-17,2.2443e-17,1.4792e-11,6.17362e-11,7.70187e-11
4614,9.23e-07,109.386,68921,8e+08,-1.16439e-18,-1.16439e-18,-1.16425e-18,4.90745e-13,9261,1e+08,2.24673e-17,2.24673e-17,2.24673e-17,1.4807e-11,6.1721e-11,7.70187e-11
4615,9.232e-07,109.413,68921,8e+08,-1.17797e-18,-1.17797e-18,-1.17852e-18,4.90956e-13,9261,1e+08,2.24915e-17,2.24915e-17,2.24915e-17,1.4822e-11,6.17058e-11,7.70187e-11
4616,9.234e-07,109.44,68921,8e+08,-1.17706e-18,-1.17706e-18,-1.17747e-18,4.91167e-13,9261,1e+08,2.25157e-17,2.25157e-17,2.25157e-17,1.4837e-11,6.16906e-11,7.70187e-11
4617,9.236e-07,109.466,68921,8e+08,-1.17394e-18,-1.17394e-18,-1.17422e-18,4.91377e-13,9261,1e+08,2.25399e-17,2.25399e-17,2.25399e-17,1.48519e-11,6.16754e-11,7.70187e-11
4618,9.238e-07,109.493,68921,8e+08,-1.1751e-18,-1.1751e-18,-1.17567e-18,4.91588e-13,9261,1e+08,2.2564e-17,2.2564e-17,2.2564e-17,1.48669e-11,6.16602e-11,7.70187e-11
4619,9.24e-07,109.521,68921,8e+08,-1.18334e-18,-1.18334e-18,-1.18341e-18,4.91799e-13,9261,1e+08,2.2588e-17,2.2588e-17,2.2588e-17,1.48819e-11,6.1645e-11,7.70187e-11
4620,9.242e-07,109.55,68921,8e+08,-1.15872e-18,-1.15872e-18,-1.16016e-18,4.92009e-13,9261,1e+08,2.26046e-17,2.26046e-17,2.26046e-17,1.48968e-11,6.16297e-11,7.70185e-11
4621,9.244e-07,109.577,68921,8e+08,-1.17085e-18,-1.17085e-18,-1.17265e-18,4.9222e-13,9261,1e+08,2.26338e-17,2.26338e-17,2.26338e-17,1.49118e-11,6.16144e-11,7.70184e-11
4622,9.246e-07,109.605,68921,8e+08,-1.16729e-18,-1.16729e-18,-1.16774e-18,4.92431e-13,9261,1e+08,2.26576e-17,2.26576e-17,2.26576e-17,1.49268e-11,6.15991e-11,7.70183e-11
4623,9.248e-07,109.631,68921,8e+08,-1.1576e-18,-1.1576e-18,-1.15781e-18,4.92641e-13,9261,1e+08,2.26813e-17,2.26813e-17,2.26813e-17,1.49417e-11,6.15839e-11,7.70182e-11
4624,9.25e-07,109.657,68921,8e+08,-1.16156e-18,-1.16156e-18,-1.16211e-18,4.92852e-13,9261,1e+08,2.2705e-17,2.2705e-17,2.2705e-17,1.49567e-11,6.15686e-11,7.70181e-11
4625,9.252e-07,109.683,68921,8e+08,-1.15188e-18,-1.15188e-18,-1.15245e-18,4.93063e-13,9261,1e+08,2.27287e-17,2.27287e-17,2.27287e-17,1.49716e-11,6.15532e-11,7.70179e-11
4626,9.254e-07,109.71,68921,8e+08,-1.14214e-18,-1.14214e-18,-1.14319e-18,4.93274e-13,9261,1e+08,2.27522e-17,2.27522e-17,2.27522e-17,1.49865e-11,6.15379e-11,7.70177e-11
4627,9.256e-07,109.736,68921,8e+08,-1.11044e-18,-1.11044e-18,-1.11114e-18,4.93485e-13,9261,1e+08,2.27757e-17,2.27757e-17,2.27757e-17,1.50014e-11,6.15226e-11,7.70175e-11
4628,9.258e-07,109.762,68921,8e+08,-1.10362e-18,-1.10362e-18,-1.10476e-18,4.93696e-13,9261,1e+08,2.27992e-17,2.27992e-17,2.27992e-17,1.50163e-11,6.15073e-11,7.70173e-11
4629,9.26e-07,109.787,68921,8e+08,-1.11735e-18,-1.11735e-18,-1.11785e-18,4.93906e-13,9261,1e+08,2.28226e-17,2.28226e-17,2.28226e-17,1.50312e-11,6.1492e-11,7.70171e-11
4630,9.262e-07,109.813,68921,8e+08,-1.11912e-18,-1.11912e-18,-1.11979e-18,4.94117e-13,9261,1e+08,2.28459e-17,2.28459e-17,2.28459e-17,1.50461e-11,6.14767e-11,7.70169e-11
4631,9.264e-07,109.839,68921,8e+08,-1.10898e-18,-1.10898e-18,-1.10908e-18,4.94328e-13,9261,1e+08,2.28691e-17,2.28691e-17,2.28691e-17,1.50609e-11,6.14614e-11,7.70167e-11
4632,9.266e-07,109.864,68921,8e+08,-1.09631e-18,-1.09631e-18,-1.09686e-18,4.94539e-13,9261,1e+08,2.28923e-17,2.28923e-17,2.28923e-17,1.50758e-11,6.14461e-11,7.70164e-11
4633,9.268e-07,109.89,68921,8e+08,-1.07939e-18,-1.07939e-18,-1.0803e-18,4.9475e-13,9261,1e+08,2.29154e-17,2.29154e-17,2.29154e-17,1.50906e-11,6.14309e-11,7.70162e-11
4634,9.27e-07,109.916,68921,8e+08,-1.10788e-18,-1.10788e-18,-1.10961e-18,4.94961e-13,9261,1e+08,2.29385e-17,2.29385e-17,2.29385e-17,1.51054e-11,6.14156e-11,7.7016e-11
4635,9.272e-07,109.942,68921,8e+08,-1.0922e-18,-1.0922e-18,-1.09314e-18,4.95172e-13,9261,1e+08,2.29615e-17,2.29615e-17,2.29615e-17,1.51202e-11,6.14004e-11,7.70157e-11
4636,9.274e-07,109.968,68921,8e+08,-1.10476e-18,-1.10476e-18,-1.10413e-18,4.95383e-13,9261,1e+08,2.29844e-17,2.29844e-17,2.29844e-17,1.5135e-11,6.13852e-11,7.70155e-11
4637,9.276e-07,109.994,68921,8e+08,-1.09714e-18,-1.09714e-18,-1.09591e-18,4.95594e-13,9261,1e+08,2.30072e-17,2.30072e-17,2.30072e-17,1.51498e-11,6.137e-11,7.70153e-11
4638,9.278e-07,110.022,68921,8e+08,-1.09061e-18,-1.09061e-18,-1.08988e-18,4.95806e-13,9261,1e+08,2.303e-17,2.303e-17,2.303e-17,1.51645e-11,6.13549e-11,7.70152e-11
4639,9.28e-07,110.048,68921,8e+08,-1.10126e-18,-1.10126e-18,-1.09902e-18,4.96017e-13,9261,1e+08,2.30528e-17,2.30528e-17,2.30528e-17,1.51793e-11,6.13397e-11,7.7015e-11
4640,9.282e-07,110.074,68921,8e+08,-1.1143e-18,-1.1143e-18,-1.11267e-18,4.96228e-13,9261,1e+08,2.30754e-17,2.30754e-17,2.30754e-17,1.5194e-11,6.13246e-11,7.70148e-11
4641,9.284e-07,110.103,68921,8e+08,-1.13802e-18,-1.13802e-18,-1.1363e-18,4.96439e-13,9261,1e+08,2.3098e-17,2.3098e-17,2.3098e-17,1.52087e-11,6.13095e-11,7.70146e-11
4642,9.286e-07,110.129,68921,8e+08,-1.14692e-18,-1.14692e-18,-1.14545e-18,4.9665e-13,9261,1e+08,2.31206e-17,2.31206e-17,2.31206e-17,1.52234e-11,6.12945e-11,7.70145e-11
4643,9.288e-07,110.156,68921,8e+08,-1.13042e-18,-1.13042e-18,-1.12923e-18,4.96861e-13,9261,1e+08,2.3143e-17,2.3143e-17,2.3143e-17,1.52381e-11,6.12795e-11,7.70144e-11
4644,9.29e-07,110.181,68921,8e+08,-1.11549e-18,-1.11549e-18,-1.11472e-18,4.97072e-13,9261,1e+08,2.31654e-17,2.31654e-17,2.31654e-17,1.52527e-11,6.12645e-11,7.70143e-11
4645,9.292e-07,110.207,68921,8e+08,-1.12553e-18,-1.12553e-18,-1.1238e-18,4.97284e-13,9261,1e+08,2.31878e-17,2.31878e-17,2.31878e-17,1.52674e-11,6.12496e-11,7.70142e-11
4646,9.294e-07,110.232,68921,8e+08,-1.11825e-18,-1.11825e-18,-1.11677e-18,4.97495e-13,9261,1e+08,2.32101e-17,2.32101e-17,2.32101e-17,1.5282e-11,6.12346e-11,7.70142e-11
4647,9.296e-07,110.258,68921,8e+08,-1.10709e-18,-1.10709e-18,-1.10578e-18,4.97706e-13,9261,1e+08,2.32323e-17,2.32323e-17,2.32323e-17,1.52966e-11,6.12198e-11,7.70141e-11
4648,9.298e-07,110.284,68921,8e+08,-1.07741e-18,-1.07741e-18,-1.07669e-18,4.97917e-13,9261,1e+08,2.32544e-17,2.32544e-17,2.32544e-17,1.53112e-11,6.12049e-11,7.7014e-11
4649,9.3e-07,110.31,68921,8e+08,-1.10435e-18,-1.10435e-18,-1.10346e-18,4.98129e-13,9261,1e+08,2.32765e-17,2.32765e-17,2.32765e-17,1.53258e-11,6.119e-11,7.70139e-11
4650,9.302e-07,110.336,68921,8e+08,-1.12394e-18,-1.12394e-18,-1.12353e-18,4.9834e-13,9261,1e+08,2.32985e-17,2.32985e-17,2.32985e-17,1.53404e-11,6.11751e-11,7.70138e-11
4651,9.304e-07,110.361,68921,8e+08,-1.11315e-18,-1.11315e-18,-1.11348e-18,4.98551e-13,9261,1e+08,2.33204e-17,2.33204e-17,2.33204e-17,1.53549e-11,6.11603e-11,7.70137e-11
4652,9.306e-07,110.388,68921,8e+08,-1.10217e-18,-1.10217e-18,-1.10194e-18,4.98763e-13,9261,1e+08,2.33423e-17,2.33423e-17,2.33423e-17,1.53695e-11,6.11454e-11,7.70136e-11
4653,9.308e-07,110.414,68921,8e+08,-1.12737e-18,-1.12737e-18,-1.12669e-18,4.98974e-13,9261,1e+08,2.33641e-17,2.33641e-17,2.33641e-17,1.5384e-11,6.11305e-11,7.70134e-11
4654,9.31e-07,110.44,68921,8e+08,-1.13784e-18,-1.13784e-18,-1.13686e-18,4.99186e-13,9261,1e+08,2.33858e-17,2.33858e-17,2.33858e-17,1.53985e-11,6.11156e-11,7.70133e-11
4655,9.312e-07,110.466,68921,8e+08,-1.14289e-18,-1.14289e-18,-1.14259e-18,4.99397e-13,9261,1e+08,2.34075e-17,2.34075e-17,2.34075e-17,1.5413e-11,6.11008e-11,7.70131e-11
4656,9.314e-07,110.491,68921,8e+08,-1.176e-18,-1.176e-18,-1.17645e-18,4.99609e-13,9261,1e+08,2.34291e-17,2.34291e-17,2.34291e-17,1.54274e-11,6.10859e-11,7.7013e-11
4657,9.316e-07,110.517,68921,8e+08,-1.21423e-18,-1.21423e-18,-1.21488e-18,4.9982e-13,9261,1e+08,2.34507e-17,2.34507e-17,2.34507e-17,1.54419e-11,6.10711e-11,7.70128e-11
4658,9.318e-07,110.543,68921,8e+08,-1.20235e-18,-1.20235e-18,-1.2033e-18,5.00031e-13,9261,1e+08,2.34721e-17,2.34721e-17,2.34721e-17,1.54563e-11,6.10563e-11,7.70126e-11
4659,9.32e-07,110.569,68921,8e+08,-1.2341e-18,-1.2341e-18,-1.23466e-18,5.00243e-13,9261,1e+08,2.34935e-17,2.34935e-17,2.34935e-17,1.54707e-11,6.10416e-11,7.70125e-11
4660,9.322e-07,110.596,68921,8e+08,-1.1915e-18,-1.1915e-18,-1.19248e-18,5.00454e-13,9261,1e+08,2.35149e-17,2.35149e-17,2.35149e-17,1.54851e-11,6.10269e-11,7.70124e-11
4661,9.324e-07,110.622,68921,8e+08,-1.20534e-18,-1.20534e-18,-1.20656e-18,5.00666e-13,9261,1e+08,2.35361e-17,2.35361e-17,2.35361e-17,1.54995e-11,6.10122e-11,7.70123e-11
4662,9.326e-07,110.649,68921,8e+08,-1.21065e-18,-1.21065e-18,-1.21222e-18,5.00878e-13,9261,1e+08,2.35658e-17,2.35658e-17,2.35658e-17,1.55138e-11,6.09975e-11,7.70122e-11
4663,9.328e-07,110.675,68921,8e+08,-1.2155e-18,-1.2155e-18,-1.21685e-18,5.01089e-13,9261,1e+08,2.3587e-17,2.3587e-17,2.3587e-17,1.55282e-11,6.09829e-11,7.70122e-11
4664,9.33e-07,110.701,68921,8e+08,-1.29049e-18,-1.29049e-18,-1.292e-18,5.01301e-13,9261,1e+08,2.3608e-17,2.3608e-17,2.3608e-17,1.55426e-11,6.09683e-11,7.70122e-11
4665,9.332e-07,110.727,68921,8e+08,-1.3034e-18,-1.3034e-18,-1.30375e-18,5.01512e-13,9261,1e+08,2.3629e-17,2.3629e-17,2.3629e-17,1.55569e-11,6.09537e-11,7.70121e-11
4666,9.334e-07,110.753,68921,8e+08,-1.29915e-18,-1.29915e-18,-1.29943e-18,5.01724e-13,9261,1e+08,2.36559e-17,2.36559e-17,2.36559e-17,1.55712e-11,6.09391e-11,7.70121e-11
4667,9.336e-07,110.78,68921,8e+08,-1.27914e-18,-1.27914e-18,-1.28044e-18,5.01936e-13,9261,1e+08,2.36768e-17,2.36768e-17,2.36768e-17,1.55856e-11,6.09245e-11,7.7012e-11
4668,9.338e-07,110.806,68921,8e+08,-1.29568e-18,-1.29568e-18,-1.29797e-18,5.02147e-13,9261,1e+08,2.36976e-17,2.36976e-17,2.36976e-17,1.55998e-11,6.091e-11,7.7012e-11
4669,9.34e-07,110.833,68921,8e+08,-1.30128e-18,-1.30128e-18,-1.30351e-18,5.02359e-13,9261,1e+08,2.37183e-17,2.37183e-17,2.37183e-17,1.56141e-11,6.08955e-11,7.70119e-11
4670,9.342e-07,110.86,68921,8e+08,-1.29431e-18,-1.29431e-18,-1.29653e-18,5.02571e-13,9261,1e+08,2.37389e-17,2.37389e-17,2.37389e-17,1.56284e-11,6.08809e-11,7.70119e-11
4671,9.344e-07,110.886,68921,8e+08,-1.28351e-18,-1.28351e-18,-1.28503e-18,5.02783e-13,9261,1e+08,2.37595e-17,2.37595e-17,2.37595e-17,1.56426e-11,6.08665e-11,7.70119e-11
4672,9.346e-07,110.911,68921,8e+08,-1.27688e-18,-1.27688e-18,-1.2752e-18,5.02994e-13,9261,1e+08,2.37801e-17,2.37801e-17,2.37801e-17,1.56568e-11,6.08521e-11,7.7012e-11
4673,9.348e-07,110.937,68921,8e+08,-1.33032e-18,-1.33032e-18,-1.32879e-18,5.03206e-13,9261,1e+08,2.38057e-17,2.38057e-17,2.38057e-17,1.5671e-11,6.08378e-11,7.70121e-11
4674,9.35e-07,110.963,68921,8e+08,-1.33082e-18,-1.33082e-18,-1.3298e-18,5.03418e-13,9261,1e+08,2.38261e-17,2.38261e-17,2.38261e-17,1.56852e-11,6.08236e-11,7.70122e-11
4675,9.352e-07,110.99,68921,8e+08,-1.32767e-18,-1.32767e-18,-1.32638e-18,5.0363e-13,9261,1e+08,2.38464e-17,2.38464e-17,2.38464e-17,1.56994e-11,6.08093e-11,7.70123e-11
4676,9.354e-07,111.018,68921,8e+08,-1.3477e-18,-1.3477e-18,-1.34675e-18,5.03842e-13,9261,1e+08,2.38667e-17,2.38667e-17,2.38667e-17,1.57135e-11,6.07952e-11,7.70125e-11
4677,9.356e-07,111.044,68921,8e+08,-1.3337e-18,-1.3337e-18,-1.33111e-18,5.04053e-13,9261,1e+08,2.38869e-17,2.38869e-17,2.38869e-17,1.57276e-11,6.07811e-11,7.70128e-11
4678,9.358e-07,111.07,68921,8e+08,-1.34355e-18,-1.34355e-18,-1.34077e-18,5.04265e-13,9261,1e+08,2.3907e-17,2.3907e-17,2.3907e-17,1.57417e-11,6.0767e-11,7.7013e-11
4679,9.36e-07,111.098,68921,8e+08,-1.36067e-18,-1.36067e-18,-1.35632e-18,5.04477e-13,9261,1e+08,2.3927e-17,2.3927e-17,2.3927e-17,1.57558e-11,6.0753e-11,7.70132e-11
4680,9.362e-07,111.125,68921,8e+08,-1.33768e-18,-1.33768e-18,-1.33234e-18,5.04689e-13,9261,1e+08,2.3947e-17,2.3947e-17,2.3947e-17,1.57699e-11,6.07389e-11,7.70135e-11
4681,9.364e-07,111.151,68921,8e+08,-1.34417e-18,-1.34417e-18,-1.33895e-18,5.04901e-13,9261,1e+08,2.39669e-17,2.39669e-17,2.39669e-17,1.57839e-11,6.07249e-11,7.70137e-11
4682,9.366e-07,111.177,68921,8e+08,-1.33449e-18,-1.33449e-18,-1.32976e-18,5.05113e-13,9261,1e+08,2.39867e-17,2.39867e-17,2.39867e-17,1.57979e-11,6.07109e-11,7.7014e-11
4683,9.368e-07,111.203,68921,8e+08,-1.3259e-18,-1.3259e-18,-1.32008e-18,5.05325e-13,9261,1e+08,2.40065e-17,2.40065e-17,2.40065e-17,1.58119e-11,6.0697e-11,7.70142e-11
4684,9.37e-07,111.229,68921,8e+08,-1.31392e-18,-1.31392e-18,-1.30836e-18,5.05537e-13,9261,1e+08,2.40262e-17,2.40262e-17,2.40262e-17,1.58259e-11,6.06831e-11,7.70145e-11
4685,9.372e-07,111.254,68921,8e+08,-1.35412e-18,-1.35412e-18,-1.34854e-18,5.05749e-13,9261,1e+08,2.40419e-17,2.40419e-17,2.40419e-17,1.58399e-11,6.06691e-11,7.70147e-11
4686,9.374e-07,111.281,68921,8e+08,-1.38863e-18,-1.38863e-18,-1.38267e-18,5.05961e-13,9261,1e+08,2.40615e-17,2.40615e-17,2.40615e-17,1.58538e-11,6.06552e-11,7.70149e-11
4687,9.376e-07,111.306,68921,8e+08,-1.37301e-18,-1.37301e-18,-1.36847e-18,5.06173e-13,9261,1e+08,2.4081e-17,2.4081e-17,2.4081e-17,1.58678e-11,6.06412e-11,7.70151e-11
4688,9.378e-07,111.332,68921,8e+08,-1.38368e-18,-1.38368e-18,-1.37795e-18,5.06385e-13,9261,1e+08,2.41004e-17,2.41004e-17,2.41004e-17,1.58817e-11,6.06272e-11,7.70153e-11
4689,9.38e-07,111.357,68921,8e+08,-1.39992e-18,-1.39992e-18,-1.39308e-18,5.06597e-13,9261,1e+08,2.41197e-17,2.41197e-17,2.41197e-17,1.58956e-11,6.06133e-11,7.70155e-11
4690,9.382e-07,111.383,68921,8e+08,-1.41798e-18,-1.41798e-18,-1.41586e-18,5.06809e-13,9261,1e+08,2.4139e-17,2.4139e-17,2.4139e-17,1.59095e-11,6.05994e-11,7.70157e-11
4691,9.384e-07,111.408,68921,8e+08,-1.43124e-18,-1.43124e-18,-1.42992e-18,5.07022e-13,9261,1e+08,2.41582e-17,2.41582e-17,2.41582e-17,1.59233e-11,6.05855e-11,7.70158e-11
4692,9.386e-07,111.434,68921,8e+08,-1.42987e-18,-1.42987e-18,-1.42986e-18,5.07234e-13,9261,1e+08,2.41774e-17,2.41774e-17,2.41774e-17,1.59372e-11,6.05716e-11,7.70159e-11
4693,9.388e-07,111.46,68921,8e+08,-1.40451e-18,-1.40451e-18,-1.40427e-18,5.07446e-13,9261,1e+08,2.41964e-17,2.41964e-17,2.41964e-17,1.5951e-11,6.05576e-11,7.70161e-11
4694,9.39e-07,111.486,68921,8e+08,-1.41133e-18,-1.41133e-18,-1.41089e-18,5.07658e-13,9261,1e+08,2.42154e-17,2.42154e-17,2.42154e-17,1.59648e-11,6.05438e-11,7.70162e-11
